from_account,to_account,amount,timestamp,bank_from,bank_to,device_id,is_fraud,topology,flag_ids
MULE_STAR_0200,CASHOUT_STAR_0206,303452.25,2026-03-17T08:08:57,KOTAK,HDFC,IMEI_25970,True,star,"['F1', 'F5']"
VICTIM_STAR_0208,MULE_STAR_0207,89669.68,2026-03-17T10:04:23,PHONEPE,ICICI,DEV_18270,True,star,"['F3', 'F2']"
VICTIM_STAR_0209,MULE_STAR_0207,43557.93,2026-03-17T10:00:24,AIRTEL,ICICI,DEV_18270,True,star,"['F3', 'F2']"
VICTIM_STAR_0210,MULE_STAR_0207,74464.62,2026-03-17T10:03:17,IDBI,ICICI,DEV_18270,True,star,"['F3', 'F2']"
VICTIM_STAR_0211,MULE_STAR_0207,36337.66,2026-03-17T10:00:42,ICICI,ICICI,DEV_18270,True,star,"['F3', 'F2']"
VICTIM_STAR_0212,MULE_STAR_0207,38501.31,2026-03-17T10:00:52,BANDHAN,ICICI,DEV_18270,True,star,"['F3', 'F2']"
VICTIM_STAR_0213,MULE_STAR_0207,28331.58,2026-03-17T10:03:47,IDBI,ICICI,DEV_18270,True,star,"['F3', 'F2']"
VICTIM_STAR_0214,MULE_STAR_0207,36964.43,2026-03-17T10:00:29,AU_SFB,ICICI,DEV_18270,True,star,"['F3', 'F2']"
VICTIM_STAR_0215,MULE_STAR_0207,91223.15,2026-03-17T10:01:13,YES,ICICI,DEV_18270,True,star,"['F3', 'F2']"
MULE_STAR_0207,CASHOUT_STAR_0216,403926.33,2026-03-17T10:08:05,ICICI,AU_SFB,DEV_18270,True,star,"['F1', 'F5']"
VICTIM_STAR_0218,MULE_STAR_0217,44356.0,2026-03-17T12:02:40,BOI,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
VICTIM_STAR_0219,MULE_STAR_0217,56419.62,2026-03-17T12:04:47,PAYTM,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
VICTIM_STAR_0220,MULE_STAR_0217,37846.15,2026-03-17T12:04:11,PAYTM,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
VICTIM_STAR_0221,MULE_STAR_0217,94780.99,2026-03-17T12:02:43,CANARA,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
VICTIM_STAR_0222,MULE_STAR_0217,83108.96,2026-03-17T12:01:29,BOI,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
VICTIM_STAR_0223,MULE_STAR_0217,78229.84,2026-03-17T12:00:13,BOI,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
VICTIM_STAR_0224,MULE_STAR_0217,20259.85,2026-03-17T12:03:23,BOI,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
VICTIM_STAR_0225,MULE_STAR_0217,92790.38,2026-03-17T12:00:37,AIRTEL,PNB,ANDROID_30111,True,star,"['F3', 'F2']"
MULE_STAR_0217,CASHOUT_STAR_0226,467168.45,2026-03-17T12:06:33,PNB,AU_SFB,ANDROID_30111,True,star,"['F1', 'F5']"
VICTIM_STAR_0228,MULE_STAR_0227,90798.65,2026-03-17T14:04:25,ICICI,PNB,DEV_77908,True,star,"['F3', 'F2']"
VICTIM_STAR_0229,MULE_STAR_0227,25013.62,2026-03-17T14:02:35,BOB,PNB,DEV_77908,True,star,"['F3', 'F2']"
VICTIM_STAR_0230,MULE_STAR_0227,67698.63,2026-03-17T14:02:52,BOB,PNB,DEV_77908,True,star,"['F3', 'F2']"
VICTIM_STAR_0231,MULE_STAR_0227,36172.47,2026-03-17T14:01:47,PNB,PNB,DEV_77908,True,star,"['F3', 'F2']"
VICTIM_STAR_0232,MULE_STAR_0227,66352.58,2026-03-17T14:02:34,BANDHAN,PNB,DEV_77908,True,star,"['F3', 'F2']"
VICTIM_STAR_0233,MULE_STAR_0227,27646.44,2026-03-17T14:03:32,KOTAK,PNB,DEV_77908,True,star,"['F3', 'F2']"
MULE_STAR_0227,CASHOUT_STAR_0234,288587.8,2026-03-17T14:07:43,PNB,AIRTEL,DEV_77908,True,star,"['F1', 'F5']"
VICTIM_STAR_0236,MULE_STAR_0235,34833.51,2026-03-17T16:00:49,IDBI,HDFC,IMEI_77499,True,star,"['F3', 'F2']"
VICTIM_STAR_0237,MULE_STAR_0235,80078.23,2026-03-17T16:04:55,PHONEPE,HDFC,IMEI_77499,True,star,"['F3', 'F2']"
VICTIM_STAR_0238,MULE_STAR_0235,54900.78,2026-03-17T16:02:37,IDBI,HDFC,IMEI_77499,True,star,"['F3', 'F2']"
VICTIM_STAR_0239,MULE_STAR_0235,32211.55,2026-03-17T16:03:00,SBI,HDFC,IMEI_77499,True,star,"['F3', 'F2']"
VICTIM_STAR_0240,MULE_STAR_0235,37859.87,2026-03-17T16:00:04,PNB,HDFC,IMEI_77499,True,star,"['F3', 'F2']"
VICTIM_STAR_0241,MULE_STAR_0235,44274.99,2026-03-17T16:03:25,BANDHAN,HDFC,IMEI_77499,True,star,"['F3', 'F2']"
VICTIM_STAR_0242,MULE_STAR_0235,55340.44,2026-03-17T16:04:41,AXIS,HDFC,IMEI_77499,True,star,"['F3', 'F2']"
MULE_STAR_0235,CASHOUT_STAR_0243,312339.42,2026-03-17T16:07:53,HDFC,PAYTM,IMEI_77499,True,star,"['F1', 'F5']"
VICTIM_STAR_0245,MULE_STAR_0244,56546.62,2026-03-17T18:01:16,PNB,AXIS,ANDROID_76731,True,star,"['F3', 'F2']"
VICTIM_STAR_0246,MULE_STAR_0244,94249.26,2026-03-17T18:02:33,HDFC,AXIS,ANDROID_76731,True,star,"['F3', 'F2']"
VICTIM_STAR_0247,MULE_STAR_0244,80259.91,2026-03-17T18:03:08,IDBI,AXIS,ANDROID_76731,True,star,"['F3', 'F2']"
VICTIM_STAR_0248,MULE_STAR_0244,62752.77,2026-03-17T18:02:15,CANARA,AXIS,ANDROID_76731,True,star,"['F3', 'F2']"
VICTIM_STAR_0249,MULE_STAR_0244,65322.02,2026-03-17T18:03:14,KOTAK,AXIS,ANDROID_76731,True,star,"['F3', 'F2']"
VICTIM_STAR_0250,MULE_STAR_0244,16514.99,2026-03-17T18:02:40,KOTAK,AXIS,ANDROID_76731,True,star,"['F3', 'F2']"
VICTIM_STAR_0251,MULE_STAR_0244,76997.78,2026-03-17T18:04:01,HDFC,AXIS,ANDROID_76731,True,star,"['F3', 'F2']"
MULE_STAR_0244,CASHOUT_STAR_0252,416431.88,2026-03-17T18:09:04,AXIS,PNB,ANDROID_76731,True,star,"['F1', 'F5']"
VICTIM_STAR_0254,MULE_STAR_0253,37320.51,2026-03-17T20:02:32,BOI,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
VICTIM_STAR_0255,MULE_STAR_0253,53384.27,2026-03-17T20:04:46,PHONEPE,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
VICTIM_STAR_0256,MULE_STAR_0253,45375.53,2026-03-17T20:03:22,PAYTM,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
VICTIM_STAR_0257,MULE_STAR_0253,88920.77,2026-03-17T20:02:11,HDFC,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
VICTIM_STAR_0258,MULE_STAR_0253,70693.7,2026-03-17T20:01:10,AIRTEL,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
VICTIM_STAR_0259,MULE_STAR_0253,66035.57,2026-03-17T20:00:26,KOTAK,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
VICTIM_STAR_0260,MULE_STAR_0253,15414.52,2026-03-17T20:04:41,BANDHAN,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
VICTIM_STAR_0261,MULE_STAR_0253,40693.42,2026-03-17T20:00:30,BANDHAN,ICICI,IMEI_79878,True,star,"['F3', 'F2']"
MULE_STAR_0253,CASHOUT_STAR_0262,384411.23,2026-03-17T20:08:33,ICICI,BOB,IMEI_79878,True,star,"['F1', 'F5']"
VICTIM_CHAIN_0263,MULE_CHAIN_0264,204863.71,2026-03-15T10:30:00,SBI,PNB,DEV_62034,True,chain,"['F5', 'F2']"
MULE_CHAIN_0264,MULE_CHAIN_0265,194620.52,2026-03-15T10:32:00,PNB,BOB,DEV_62034,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0265,MULE_CHAIN_0266,184889.5,2026-03-15T10:32:16,BOB,CANARA,DEV_62034,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0267,MULE_CHAIN_0268,117347.55,2026-03-15T12:30:00,SBI,PNB,IMEI_45761,True,chain,"['F5', 'F2']"
MULE_CHAIN_0268,MULE_CHAIN_0269,111480.18,2026-03-15T12:31:06,PNB,BOB,IMEI_45761,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0269,MULE_CHAIN_0270,105906.17,2026-03-15T12:32:22,BOB,CANARA,IMEI_45761,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0270,MULE_CHAIN_0271,100610.86,2026-03-15T12:33:24,CANARA,HDFC,IMEI_45761,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0271,MULE_CHAIN_0272,95580.32,2026-03-15T12:36:00,HDFC,ICICI,IMEI_45761,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0273,MULE_CHAIN_0274,181083.32,2026-03-15T14:30:00,SBI,PNB,DEV_10895,True,chain,"['F5', 'F2']"
MULE_CHAIN_0274,MULE_CHAIN_0275,172029.16,2026-03-15T14:31:59,PNB,BOB,DEV_10895,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0275,MULE_CHAIN_0276,163427.7,2026-03-15T14:33:54,BOB,CANARA,DEV_10895,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0276,MULE_CHAIN_0277,155256.31,2026-03-15T14:35:48,CANARA,HDFC,DEV_10895,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0278,MULE_CHAIN_0279,274627.01,2026-03-15T16:30:00,SBI,PNB,IMEI_25389,True,chain,"['F5', 'F2']"
MULE_CHAIN_0279,MULE_CHAIN_0280,260895.66,2026-03-15T16:31:33,PNB,BOB,IMEI_25389,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0280,MULE_CHAIN_0281,247850.88,2026-03-15T16:32:56,BOB,CANARA,IMEI_25389,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0281,MULE_CHAIN_0282,235458.33,2026-03-15T16:34:39,CANARA,HDFC,IMEI_25389,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0282,MULE_CHAIN_0283,223685.42,2026-03-15T16:37:00,HDFC,ICICI,IMEI_25389,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0284,MULE_CHAIN_0285,126388.87,2026-03-15T18:30:00,SBI,PNB,DEV_83946,True,chain,"['F5', 'F2']"
MULE_CHAIN_0285,MULE_CHAIN_0286,120069.42,2026-03-15T18:31:29,PNB,BOB,DEV_83946,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0286,MULE_CHAIN_0287,114065.95,2026-03-15T18:33:12,BOB,CANARA,DEV_83946,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0287,MULE_CHAIN_0288,108362.66,2026-03-15T18:33:09,CANARA,HDFC,DEV_83946,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0289,MULE_CHAIN_0290,135996.27,2026-03-15T20:30:00,SBI,PNB,IMEI_98181,True,chain,"['F5', 'F2']"
MULE_CHAIN_0290,MULE_CHAIN_0291,129196.45,2026-03-15T20:31:49,PNB,BOB,IMEI_98181,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0291,MULE_CHAIN_0292,122736.63,2026-03-15T20:33:22,BOB,CANARA,IMEI_98181,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0292,MULE_CHAIN_0293,116599.8,2026-03-15T20:35:18,CANARA,HDFC,IMEI_98181,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0293,MULE_CHAIN_0294,110769.81,2026-03-15T20:36:44,HDFC,ICICI,IMEI_98181,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0295,MULE_CHAIN_0296,295698.14,2026-03-15T22:30:00,SBI,PNB,IMEI_60132,True,chain,"['F5', 'F2']"
MULE_CHAIN_0296,MULE_CHAIN_0297,280913.23,2026-03-15T22:31:43,PNB,BOB,IMEI_60132,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0297,MULE_CHAIN_0298,266867.57,2026-03-15T22:33:32,BOB,CANARA,IMEI_60132,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0298,MULE_CHAIN_0299,253524.19,2026-03-15T22:34:42,CANARA,HDFC,IMEI_60132,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0300,MULE_CHAIN_0301,106715.26,2026-03-16T00:30:00,SBI,PNB,ANDROID_59712,True,chain,"['F5', 'F2']"
MULE_CHAIN_0301,MULE_CHAIN_0302,101379.49,2026-03-16T00:31:43,PNB,BOB,ANDROID_59712,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0302,MULE_CHAIN_0303,96310.52,2026-03-16T00:33:30,BOB,CANARA,ANDROID_59712,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0303,MULE_CHAIN_0304,91494.99,2026-03-16T00:35:45,CANARA,HDFC,ANDROID_59712,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0305,MULE_CHAIN_0306,254507.64,2026-03-16T02:30:00,SBI,PNB,DEV_15798,True,chain,"['F5', 'F2']"
MULE_CHAIN_0306,MULE_CHAIN_0307,241782.26,2026-03-16T02:31:20,PNB,BOB,DEV_15798,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0307,MULE_CHAIN_0308,229693.15,2026-03-16T02:32:30,BOB,CANARA,DEV_15798,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0309,MULE_CHAIN_0310,239261.68,2026-03-16T04:30:00,SBI,PNB,DEV_96535,True,chain,"['F5', 'F2']"
MULE_CHAIN_0310,MULE_CHAIN_0311,227298.6,2026-03-16T04:31:09,PNB,BOB,DEV_96535,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0311,MULE_CHAIN_0312,215933.67,2026-03-16T04:32:38,BOB,CANARA,DEV_96535,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0312,MULE_CHAIN_0313,205136.98,2026-03-16T04:34:12,CANARA,HDFC,DEV_96535,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0314,MULE_CHAIN_0315,150999.13,2026-03-16T06:30:00,SBI,PNB,ANDROID_72065,True,chain,"['F5', 'F2']"
MULE_CHAIN_0315,MULE_CHAIN_0316,143449.17,2026-03-16T06:31:41,PNB,BOB,ANDROID_72065,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0316,MULE_CHAIN_0317,136276.71,2026-03-16T06:32:10,BOB,CANARA,ANDROID_72065,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0318,MULE_CHAIN_0319,142361.55,2026-03-16T08:30:00,SBI,PNB,IMEI_22119,True,chain,"['F5', 'F2']"
MULE_CHAIN_0319,MULE_CHAIN_0320,135243.48,2026-03-16T08:31:47,PNB,BOB,IMEI_22119,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0320,MULE_CHAIN_0321,128481.3,2026-03-16T08:32:14,BOB,CANARA,IMEI_22119,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0321,MULE_CHAIN_0322,122057.24,2026-03-16T08:35:21,CANARA,HDFC,IMEI_22119,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0323,MULE_CHAIN_0324,260563.32,2026-03-16T10:30:00,SBI,PNB,DEV_89220,True,chain,"['F5', 'F2']"
MULE_CHAIN_0324,MULE_CHAIN_0325,247535.16,2026-03-16T10:31:30,PNB,BOB,DEV_89220,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0325,MULE_CHAIN_0326,235158.4,2026-03-16T10:33:36,BOB,CANARA,DEV_89220,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0326,MULE_CHAIN_0327,223400.48,2026-03-16T10:35:39,CANARA,HDFC,DEV_89220,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0328,MULE_CHAIN_0329,199860.3,2026-03-16T12:30:00,SBI,PNB,DEV_58589,True,chain,"['F5', 'F2']"
MULE_CHAIN_0329,MULE_CHAIN_0330,189867.28,2026-03-16T12:32:00,PNB,BOB,DEV_58589,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0330,MULE_CHAIN_0331,180373.92,2026-03-16T12:33:26,BOB,CANARA,DEV_58589,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0331,MULE_CHAIN_0332,171355.22,2026-03-16T12:34:03,CANARA,HDFC,DEV_58589,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0333,MULE_CHAIN_0334,252867.77,2026-03-16T14:30:00,SBI,PNB,IMEI_94108,True,chain,"['F5', 'F2']"
MULE_CHAIN_0334,MULE_CHAIN_0335,240224.38,2026-03-16T14:31:08,PNB,BOB,IMEI_94108,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0335,MULE_CHAIN_0336,228213.16,2026-03-16T14:33:46,BOB,CANARA,IMEI_94108,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0336,MULE_CHAIN_0337,216802.5,2026-03-16T14:35:00,CANARA,HDFC,IMEI_94108,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0338,MULE_CHAIN_0339,210328.71,2026-03-16T16:30:00,SBI,PNB,DEV_29795,True,chain,"['F5', 'F2']"
MULE_CHAIN_0339,MULE_CHAIN_0340,199812.28,2026-03-16T16:31:01,PNB,BOB,DEV_29795,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0340,MULE_CHAIN_0341,189821.66,2026-03-16T16:33:06,BOB,CANARA,DEV_29795,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0342,MULE_CHAIN_0343,148641.58,2026-03-16T18:30:00,SBI,PNB,IMEI_80220,True,chain,"['F5', 'F2']"
MULE_CHAIN_0343,MULE_CHAIN_0344,141209.5,2026-03-16T18:31:14,PNB,BOB,IMEI_80220,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0344,MULE_CHAIN_0345,134149.02,2026-03-16T18:32:38,BOB,CANARA,IMEI_80220,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0345,MULE_CHAIN_0346,127441.57,2026-03-16T18:35:09,CANARA,HDFC,IMEI_80220,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0346,MULE_CHAIN_0347,121069.49,2026-03-16T18:37:28,HDFC,ICICI,IMEI_80220,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0348,MULE_CHAIN_0349,269065.96,2026-03-16T20:30:00,SBI,PNB,ANDROID_95182,True,chain,"['F5', 'F2']"
MULE_CHAIN_0349,MULE_CHAIN_0350,255612.66,2026-03-16T20:31:50,PNB,BOB,ANDROID_95182,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0350,MULE_CHAIN_0351,242832.03,2026-03-16T20:32:42,BOB,CANARA,ANDROID_95182,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0352,MULE_CHAIN_0353,285774.99,2026-03-16T22:30:00,SBI,PNB,DEV_79226,True,chain,"['F5', 'F2']"
MULE_CHAIN_0353,MULE_CHAIN_0354,271486.24,2026-03-16T22:31:10,PNB,BOB,DEV_79226,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0354,MULE_CHAIN_0355,257911.93,2026-03-16T22:33:12,BOB,CANARA,DEV_79226,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0355,MULE_CHAIN_0356,245016.33,2026-03-16T22:33:45,CANARA,HDFC,DEV_79226,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0356,MULE_CHAIN_0357,232765.51,2026-03-16T22:36:24,HDFC,ICICI,DEV_79226,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0358,MULE_CHAIN_0359,226824.59,2026-03-17T00:30:00,SBI,PNB,ANDROID_80852,True,chain,"['F5', 'F2']"
MULE_CHAIN_0359,MULE_CHAIN_0360,215483.36,2026-03-17T00:31:28,PNB,BOB,ANDROID_80852,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0360,MULE_CHAIN_0361,204709.19,2026-03-17T00:33:02,BOB,CANARA,ANDROID_80852,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0361,MULE_CHAIN_0362,194473.73,2026-03-17T00:33:42,CANARA,HDFC,ANDROID_80852,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0363,MULE_CHAIN_0364,247931.06,2026-03-17T02:30:00,SBI,PNB,ANDROID_59207,True,chain,"['F5', 'F2']"
MULE_CHAIN_0364,MULE_CHAIN_0365,235534.5,2026-03-17T02:31:23,PNB,BOB,ANDROID_59207,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0365,MULE_CHAIN_0366,223757.78,2026-03-17T02:32:12,BOB,CANARA,ANDROID_59207,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0366,MULE_CHAIN_0367,212569.89,2026-03-17T02:33:15,CANARA,HDFC,ANDROID_59207,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0368,MULE_CHAIN_0369,118612.85,2026-03-17T04:30:00,SBI,PNB,IMEI_68292,True,chain,"['F5', 'F2']"
MULE_CHAIN_0369,MULE_CHAIN_0370,112682.21,2026-03-17T04:31:50,PNB,BOB,IMEI_68292,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0370,MULE_CHAIN_0371,107048.1,2026-03-17T04:32:40,BOB,CANARA,IMEI_68292,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0372,MULE_CHAIN_0373,129186.96,2026-03-17T06:30:00,SBI,PNB,DEV_48253,True,chain,"['F5', 'F2']"
MULE_CHAIN_0373,MULE_CHAIN_0374,122727.62,2026-03-17T06:31:27,PNB,BOB,DEV_48253,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0374,MULE_CHAIN_0375,116591.24,2026-03-17T06:32:34,BOB,CANARA,DEV_48253,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0375,MULE_CHAIN_0376,110761.67,2026-03-17T06:34:18,CANARA,HDFC,DEV_48253,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0377,MULE_CHAIN_0378,166947.24,2026-03-17T08:30:00,SBI,PNB,IMEI_20082,True,chain,"['F5', 'F2']"
MULE_CHAIN_0378,MULE_CHAIN_0379,158599.88,2026-03-17T08:31:52,PNB,BOB,IMEI_20082,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0379,MULE_CHAIN_0380,150669.89,2026-03-17T08:33:50,BOB,CANARA,IMEI_20082,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0380,MULE_CHAIN_0381,143136.39,2026-03-17T08:35:03,CANARA,HDFC,IMEI_20082,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0382,MULE_CHAIN_0383,218445.41,2026-03-17T10:30:00,SBI,PNB,DEV_49378,True,chain,"['F5', 'F2']"
MULE_CHAIN_0383,MULE_CHAIN_0384,207523.14,2026-03-17T10:31:11,PNB,BOB,DEV_49378,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0384,MULE_CHAIN_0385,197146.98,2026-03-17T10:33:26,BOB,CANARA,DEV_49378,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0385,MULE_CHAIN_0386,187289.63,2026-03-17T10:35:27,CANARA,HDFC,DEV_49378,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0386,MULE_CHAIN_0387,177925.15,2026-03-17T10:36:20,HDFC,ICICI,DEV_49378,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0388,MULE_CHAIN_0389,243047.28,2026-03-17T12:30:00,SBI,PNB,ANDROID_70505,True,chain,"['F5', 'F2']"
MULE_CHAIN_0389,MULE_CHAIN_0390,230894.91,2026-03-17T12:31:24,PNB,BOB,ANDROID_70505,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0390,MULE_CHAIN_0391,219350.17,2026-03-17T12:32:08,BOB,CANARA,ANDROID_70505,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0392,MULE_CHAIN_0393,293362.23,2026-03-17T14:30:00,SBI,PNB,ANDROID_72814,True,chain,"['F5', 'F2']"
MULE_CHAIN_0393,MULE_CHAIN_0394,278694.12,2026-03-17T14:31:50,PNB,BOB,ANDROID_72814,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0394,MULE_CHAIN_0395,264759.41,2026-03-17T14:32:54,BOB,CANARA,ANDROID_72814,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0395,MULE_CHAIN_0396,251521.44,2026-03-17T14:33:18,CANARA,HDFC,ANDROID_72814,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0397,MULE_CHAIN_0398,196554.22,2026-03-17T16:30:00,SBI,PNB,DEV_43913,True,chain,"['F5', 'F2']"
MULE_CHAIN_0398,MULE_CHAIN_0399,186726.51,2026-03-17T16:31:26,PNB,BOB,DEV_43913,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0399,MULE_CHAIN_0400,177390.18,2026-03-17T16:33:56,BOB,CANARA,DEV_43913,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0401,MULE_CHAIN_0402,108936.61,2026-03-17T18:30:00,SBI,PNB,DEV_28569,True,chain,"['F5', 'F2']"
MULE_CHAIN_0402,MULE_CHAIN_0403,103489.78,2026-03-17T18:31:07,PNB,BOB,DEV_28569,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0403,MULE_CHAIN_0404,98315.29,2026-03-17T18:32:02,BOB,CANARA,DEV_28569,True,chain,"['F5', 'F1', 'F2']"
VICTIM_CHAIN_0405,MULE_CHAIN_0406,179116.48,2026-03-17T20:30:00,SBI,PNB,ANDROID_24334,True,chain,"['F5', 'F2']"
MULE_CHAIN_0406,MULE_CHAIN_0407,170160.65,2026-03-17T20:31:39,PNB,BOB,ANDROID_24334,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0407,MULE_CHAIN_0408,161652.62,2026-03-17T20:33:52,BOB,CANARA,ANDROID_24334,True,chain,"['F5', 'F1', 'F2']"
MULE_CHAIN_0408,MULE_CHAIN_0409,153569.99,2026-03-17T20:33:36,CANARA,HDFC,ANDROID_24334,True,chain,"['F5', 'F1', 'F2']"
SOURCE_FAN_0410,MULE_FAN_0411,45934.61,2026-03-15T11:00:00,BANDHAN,BOB,ANDROID_38153,True,fanout,"['F1', 'F6']"
SOURCE_FAN_0410,MULE_FAN_0412,48352.84,2026-03-15T11:01:01,BANDHAN,AXIS,ANDROID_38153,True,fanout,"['F1', 'F6']"
SOURCE_FAN_0410,MULE_FAN_0413,46962.33,2026-03-15T11:01:14,BANDHAN,IDBI,ANDROID_38153,True,fanout,"['F1', 'F6']"
SOURCE_FAN_0410,MULE_FAN_0414,45862.47,2026-03-15T11:03:39,BANDHAN,BOI,ANDROID_38153,True,fanout,"['F1', 'F6']"
SOURCE_FAN_0410,MULE_FAN_0415,48359.88,2026-03-15T11:03:20,BANDHAN,PHONEPE,ANDROID_38153,True,fanout,"['F1', 'F6']"
SOURCE_FAN_0410,MULE_FAN_0416,45915.04,2026-03-15T11:06:10,BANDHAN,CANARA,ANDROID_38153,True,fanout,"['F1', 'F6']"
